date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total
2020-04-18,,SZ,,266,,,,,176,14,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-19,,SZ,,268,,,,,180,15,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-20,,SZ,,272,,,,,180,15,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-21,10:00,SZ,,276,,,,,192,16,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-22,10:00,SZ,,282,,,,,194,16,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-23,10:00,SZ,,282,,,,,198,16,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-24,10:00,SZ,,284,,,,,206,16,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-25,00:01,SZ,,287,,,,,215,17,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-26,00:01,SZ,,293,,,,,216,18,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-27,10:00,SZ,,293,,,,,216,18,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-28,10:00,SZ,,295,,,,,223,20,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-29,10:00,SZ,,295,,,,,224,20,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-04-30,10:00,SZ,,302,,,,,239,20,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-01,10:00,SZ,,303,,,,,242,21,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-02,00:01,SZ,,304,,,,,246,21,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-03,00:01,SZ,,304,,,,,248,21,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-04,10:00,SZ,,305,,,,,248,21,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-05,10:00,SZ,,305,,,,,252,22,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-06,10:00,SZ,,305,,,,,258,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-07,10:00,SZ,,305,,,,,264,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-08,10:00,SZ,,305,,,,,267,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-09,00:01,SZ,,306,,,,,268,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-11,10:00,SZ,,306,,,,,272,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-12,10:00,SZ,,306,,,,,277,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-13,10:00,SZ,,306,,,,,277,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-14,10:00,SZ,,307,,,,,280,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-15,10:00,SZ,,307,,,,,280,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-16,00:01,SZ,,307,,,,,281,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-17,00:01,SZ,,307,,,,,281,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-18,10:00,SZ,,307,,,,,281,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-19,10:00,SZ,,307,,,,,281,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-20,10:00,SZ,,307,,,,,282,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-21,10:00,SZ,,307,,,,,283,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-22,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-23,00:01,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-24,00:01,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-25,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-26,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-27,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-28,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-29,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-30,00:01,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-05-31,00:01,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-01,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-02,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-03,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-04,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-05,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-06,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-07,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-08,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-09,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-10,10:00,SZ,,307,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-11,10:00,SZ,,308,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-12,10:00,SZ,,308,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-13,10:00,SZ,,308,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-14,10:00,SZ,,308,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-15,10:00,SZ,,308,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-16,10:00,SZ,,308,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-17,10:00,SZ,,308,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-18,10:00,SZ,,308,,,,,284,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-19,10:00,SZ,,309,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-20,10:00,SZ,,309,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-21,10:00,SZ,,309,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-22,10:00,SZ,,313,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-23,10:00,SZ,,313,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-24,10:00,SZ,,316,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-25,10:00,SZ,,317,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-26,10:00,SZ,,320,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-27,10:00,SZ,,323,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-28,10:00,SZ,,323,,,,,285,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-29,10:00,SZ,,328,,,,,286,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-06-30,10:00,SZ,,328,,,,,288,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-01,10:00,SZ,,332,,,,,290,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-02,10:00,SZ,,336,,,,,293,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-03,10:00,SZ,,339,,,,,293,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-04,10:00,SZ,,342,,,,,293,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-05,10:00,SZ,,342,,,,,293,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-06,10:00,SZ,,342,,,,,293,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-07,10:00,SZ,,349,,,,,293,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-08,10:00,SZ,,353,,,,,301,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-09,10:00,SZ,,356,,,,,301,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-10,10:00,SZ,,358,,,,,306,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-11,10:00,SZ,,362,,,,,308,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-12,10:00,SZ,,362,,,,,308,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-13,10:00,SZ,,363,,,,,321,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-14,10:00,SZ,,366,,,,,322,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-15,10:00,SZ,,371,,,,,325,23,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-16,10:00,SZ,,373,,,,,327,24,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-17,10:00,SZ,,374,,,,,327,24,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-18,10:00,SZ,,375,,,,,327,24,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-19,10:00,SZ,,375,,,,,327,24,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-20,10:00,SZ,,376,,,,,329,24,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-21,10:00,SZ,,378,,,,,332,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-22,10:00,SZ,,380,,,,,333,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-23,10:00,SZ,,382,,,,,338,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-24,10:00,SZ,,384,,,,,341,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-25,10:00,SZ,,386,,,,,343,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-26,10:00,SZ,,386,,,,,343,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-27,10:00,SZ,,386,,,,,348,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-28,10:00,SZ,,390,,,,,350,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-29,10:00,SZ,,394,,,,,350,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-30,10:00,SZ,,401,,,,,352,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-07-31,10:00,SZ,,403,,,,,354,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-01,10:00,SZ,,405,,,,,354,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-02,10:00,SZ,,405,,,,,356,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-03,10:00,SZ,,405,,,,,358,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-04,10:00,SZ,,408,,,,,358,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-05,10:00,SZ,,411,,,,,362,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-06,10:00,SZ,,416,,,,,363,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-07,09:00,SZ,,416,,,,,365,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-08,09:00,SZ,,418,,,,,365,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-09,09:00,SZ,,418,,,,,365,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-10,09:00,SZ,,418,,,,,367,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-11,09:00,SZ,,427,,,,,375,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-12,09:00,SZ,,429,,,,,384,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-13,09:00,SZ,,431,,,,,386,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-14,09:00,SZ,,432,,,,,390,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-15,09:00,SZ,,436,,,,,390,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-16,09:00,SZ,,436,,,,,390,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-17,09:00,SZ,,439,,,,,393,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-18,09:00,SZ,,439,,,,,393,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-19,09:00,SZ,,451,,,,,399,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-20,09:00,SZ,,452,,,,,400,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-21,09:00,SZ,,459,,,,,404,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-22,09:00,SZ,,460,,,,,404,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-23,09:00,SZ,,460,,,,,404,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-24,09:00,SZ,,464,,,,,409,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-25,09:00,SZ,,474,,,,,416,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-26,09:00,SZ,,479,,,,,420,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-27,09:00,SZ,,484,,,,,421,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-28,09:00,SZ,,484,,,,,423,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-29,09:00,SZ,,485,,,,,423,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-30,09:00,SZ,,485,,,,,423,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-08-31,09:00,SZ,,490,,,,,432,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-01,09:00,SZ,,491,,,,,436,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-02,09:00,SZ,,493,,,,,441,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-03,09:00,SZ,,494,,,,,445,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-04,09:00,SZ,,496,,,,,454,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-05,09:00,SZ,,500,,,,,456,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-06,09:00,SZ,,500,,,,,456,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-07,09:00,SZ,,508,,,,,460,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-08,09:00,SZ,,511,,,,,464,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-09,09:00,SZ,,512,,,,,466,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-10,09:00,SZ,,518,,,,,470,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
2020-09-11,09:00,SZ,,524,,,,,474,25,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,
