date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,ncumul_hosp,ncumul_ICU,ncumul_vent,ncumul_released,ncumul_deceased,source
2020-05-07,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-08,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-09,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-10,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-11,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-12,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-13,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-14,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-15,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-16,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-17,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-18,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-19,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-20,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-21,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-22,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-23,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-24,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-25,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-26,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-27,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-28,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-29,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-30,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-05-31,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-01,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-02,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-03,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-04,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-05,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-06,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-07,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-08,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-09,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-10,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-11,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-12,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-13,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-14,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-15,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-16,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-17,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-18,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-19,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-20,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-21,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-22,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-23,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-24,,FL,,82,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-25,,FL,,82,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-26,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-27,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-28,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-29,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-06-30,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-07-01,,FL,,82,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-07-02,,FL,,83,,,,,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-07-03,,FL,,83,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-07-04,,FL,,83,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-07-05,,FL,,84,,,,,,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf
2020-07-06,,FL,,84,,,,,1,https://www.regierung.li/media/attachments/375-corona-situationsbericht-0706.pdf
